Customer ID,Sold Date,Subscription Status,Customer Source,Subscription Source,Latitude,Longitude,Customer Status,Zip Code
1111587,3/17/2022,Active,Customer Call In,Customer Call In,40.043591,-75.464745,Active,19301
1111592,7/21/2021,Frozen,GLF Customer Call In,GLF Customer Call In,40.094234,-75.385941,Active,19406
1111592,8/5/2022,Active,GLF Customer Call In,GLF Customer Call In,40.094234,-75.385941,Active,19406
1111604,6/29/2021,Active,Customer Referral,Customer Referral,40.73756,-75.056847,Active,7882
1111626,6/30/2021,Active,Truck,Truck,39.897823,-75.06472,Active,8106
1111627,6/30/2021,Frozen,Google,Google,39.905273,-75.470222,Active,19063
1111627,4/9/2025,Active,Google,Upgrade,39.905273,-75.470222,Active,19063
1111647,7/28/2021,Frozen,Google Local - Pennington,Google Local - Pennington,40.219254,-74.669571,Active,8690
1111647,7/28/2021,Active,Google Local - Pennington,Google Local - Pennington,40.219254,-74.669571,Active,8690
1111649,7/12/2021,Frozen,Google,Google,40.058624,-75.13414,Active,19126
1111649,7/13/2021,Frozen,Google,Google,40.058624,-75.13414,Active,19126
1111661,6/30/2021,Frozen,Google Local - Philly,Google Local - Philly,40.111641,-75.193504,Active,19075
1111662,6/30/2021,Active,Google,Google,39.809093,-75.143913,Active,8097
1111671,6/30/2021,Frozen,Google Local - Philly,Google Local - Philly,39.93124,-75.150291,Active,19147
1111671,5/26/2022,Frozen,Google Local - Philly,Google Local - Philly,39.93124,-75.150291,Active,19147
1111671,6/7/2024,Frozen,Google Local - Philly,Google Local - Philly,39.93124,-75.150291,Active,19147
1111672,6/30/2021,Active,Customer Referral,Customer Referral,39.941612,-75.218468,Active,19143
1111679,7/9/2021,Frozen,Google Adwords - VERIFIED,Unknown Source,39.907974,-75.03672,Active,8033
1111679,8/16/2021,Active,Google Adwords - VERIFIED,Previous Customer,39.907974,-75.03672,Active,8033
1111679,7/9/2021,Frozen,Google Adwords - VERIFIED,Previous Customer,39.907974,-75.03672,Active,8033
1111682,6/30/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.30986,-74.796013,Active,8534
1111688,6/30/2021,Active,Customer Referral,Customer Referral,40.056999,-75.558212,Active,19355
1111692,6/30/2021,Active,Angi,Angi,40.035675,-75.258072,Active,19072
1111694,9/21/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.175228,-75.133766,Active,19044
1111697,7/1/2021,Active,Google Local - West Chtr.,Google Local - West Chtr.,40.337494,-76.091537,Active,19565
1111698,7/6/2021,Active,Google,Google,39.928543,-75.166748,Active,19148
1111704,7/7/2021,Active,Email,Email,40.718548,-75.568542,Active,18080
1111711,7/6/2021,Active,Employee Referral,Unknown Source,40.001335,-75.22863,Active,19004
1111711,5/31/2023,Frozen,Employee Referral,Employee Referral,40.001335,-75.22863,Active,19004
1111712,7/1/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.957253,-75.265533,Active,19082
1111712,7/1/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.957253,-75.265533,Active,19082
1111713,7/1/2021,Active,Google Local,Google Local,40.429958,-74.637161,Active,8052
1111718,7/1/2021,Active,Next Door,Next Door,40.027958,-75.459099,Active,19312
1111731,7/1/2021,Active,Google,Google,39.558296,-74.912682,Active,8088
1111770,7/2/2021,Active,Google Local - Allentown,Google Local - Allentown,40.333015,-75.955643,Active,19610
1111787,7/2/2021,Active,Customer Referral,Customer Referral,39.987274,-75.374535,Active,19073
1111790,7/26/2021,Active,Google,Unknown Source,39.966686,-75.14566,Active,19123
1111797,7/7/2021,Active,Google,Google,40.165524,-75.080025,Active,19040
1111799,7/2/2021,Active,Customer Referral,Customer Referral,39.769665,-75.977097,Active,19363
1111801,7/22/2021,Active,Customer Referral,Customer Referral,39.872112,-74.891396,Active,8053
1111807,7/2/2021,Active,Unknown Source,Unknown Source,40.078609,-75.204262,Active,19118
1111819,7/26/2021,Frozen,Google,Google,39.947887,-75.847473,Active,19320
1111819,6/4/2024,Active,Google,Google,39.947887,-75.847473,Active,19320
1111822,7/2/2021,Active,Home Advisors,Home Advisors,40.225494,-74.387016,Active,8535
1111830,7/6/2021,Active,Customer Referral,Customer Referral,40.615147,-75.554428,Active,18104
1111847,7/6/2021,Active,Customer Referral,Customer Referral,40.316814,-74.972725,Active,18938
1111850,7/6/2021,Active,Previous Customer,Previous Customer,40.589832,-75.465645,Active,18103
1111852,7/6/2021,Active,Best Pick Reports,Best Pick Reports,40.010429,-75.563675,Active,19380
1111853,7/30/2021,Frozen,Google,Google,40.618038,-75.387604,Active,18018
1111853,8/4/2021,Frozen,Google,Google,40.618038,-75.387604,Active,18018
1111854,7/6/2021,Active,Google,Google,40.37722,-75.996346,Active,19605
1111856,7/8/2021,Active,Branch Inside/Outside Sales,Branch Inside/Outside Sales,40.297173,-74.479317,Active,8831
1111858,7/7/2021,Frozen,Google Local - Philly,Google Local,40.07093,-75.046761,Active,19152
1111858,7/9/2021,Frozen,Google Local - Philly,Google Local - Philly,40.07093,-75.046761,Active,19152
1111862,7/6/2021,Active,Google,Google,40.093616,-75.14061,Active,19095
1111866,7/6/2021,Frozen,Google,Google,40.27631,-75.320107,Active,19440
1111866,6/14/2023,Frozen,Google,Google,40.27631,-75.320107,Active,19440
1111873,7/7/2021,Active,Google,Google,40.035858,-75.556305,Active,19355
1111878,10/29/2021,Frozen,Google,Google,39.908131,-75.394936,Active,19063
1111878,3/21/2024,Active,Google,Upgrade,39.908131,-75.394936,Active,19063
1111880,7/14/2021,Active,Google Local - Pennington,Google Local - Pennington,40.307304,-74.844292,Active,8560
1111881,7/6/2021,Active,Google Local - West Chtr.,Google Local - West Chtr.,40.04007,-75.474503,Active,19301
1111891,7/6/2021,Frozen,Google,Google,40.104408,-74.856796,Active,19007
1111891,8/1/2022,Active,Google,Google,40.104408,-74.856796,Active,19007
1111931,7/6/2021,Active,Customer Call In,Customer Call In,40.080051,-74.829079,Active,8016
1111943,7/6/2021,Active,Best Pick Reports,Best Pick Reports,40.06538,-75.295525,Active,19035
1111945,7/19/2021,Active,GLF - Cross-selling,GLF - Cross-selling,39.778805,-75.668922,Active,19707
1111950,7/6/2021,Active,Previous Homeowners,Previous Homeowners,40.327034,-75.009956,Active,18938
1111955,7/13/2021,Active,Email,Email,40.219109,-74.861855,Active,19067
1111962,7/23/2021,Frozen,Google,Google,39.979801,-74.585999,Active,8015
1111962,7/27/2021,Active,Google,Google,39.979801,-74.585999,Active,8015
1111966,7/9/2021,Active,Google,Google,39.890888,-75.736015,Active,19348
1111970,7/14/2021,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.13649,-74.832474,Active,19055
1111970,6/3/2025,Active,Google Local - N. Wales,Google Local - N. Wales,40.13649,-74.832474,Active,19055
1111982,7/12/2021,Active,Self Generated,Previous Customer,39.884766,-75.308189,Active,19076
1111982,7/12/2021,Active,Self Generated,Self Generated,39.884766,-75.308189,Active,19076
1111982,8/20/2021,Frozen,Self Generated,Self Generated,39.884766,-75.308189,Active,19076
1111982,10/6/2021,Active,Self Generated,Self Generated,39.884766,-75.308189,Active,19076
1111986,7/12/2021,Frozen,Angi,Angi,39.834835,-75.82618,Active,19390
1111986,3/28/2025,Active,Angi,Upgrade,39.834835,-75.82618,Active,19390
1111995,7/7/2021,Active,Email,Email,39.907318,-75.036224,Active,8033
1111998,7/7/2021,Active,Google,Unknown Source,39.772739,-75.97467,Active,19363
1111999,7/7/2021,Active,Google,Google,39.880184,-75.700844,Active,19348
1112005,7/7/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.54623,-74.3685,Active,8840
1112006,7/7/2021,Active,Customer Referral,Customer Referral,40.003742,-75.608284,Active,19380
1112013,7/7/2021,Active,Customer Referral,Customer Referral,40.521984,-75.572853,Active,18062
1112015,7/7/2021,Active,Google,Google,40.060497,-75.506401,Active,19355
1112016,7/14/2021,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.791237,-75.05484,Active,8012
1112016,7/14/2021,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.791237,-75.05484,Active,8012
1112018,7/7/2021,Active,Best Pick Reports,Best Pick Reports,40.276466,-75.205719,Active,18914
1112022,7/7/2021,Active,Customer Referral,Customer Referral,40.416138,-74.784431,Active,8525
1112023,5/5/2025,Frozen,Google Adwords - VERIFIED,Unknown Source,40.053101,-75.289696,Active,19035
1112029,7/12/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.794258,-75.66658,Active,19707
1112029,7/11/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.794258,-75.66658,Active,19707
1112029,7/12/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.794258,-75.66658,Active,19707
1112029,7/7/2023,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.794258,-75.66658,Active,19707
1112035,7/7/2021,Active,Customer Call In,Customer Call In,40.463383,-75.322838,Active,18955
1112038,9/20/2021,Active,Customer Referral,Customer Referral,40.513191,-74.453522,Active,8854
1112049,7/7/2021,Active,Other,Other,39.910122,-75.609604,Active,19382
1112052,7/7/2021,Active,Google,Google,40.031559,-75.224899,Active,19128
1112055,9/9/2021,Active,Facebook,Facebook,40.158466,-75.247604,Active,19422
1112065,3/18/2022,Active,Google Local - Media,Google Local - Media,39.948898,-75.316231,Active,19026
1112089,7/8/2021,Active,Previous Homeowners,Previous Homeowners,39.654282,-75.775459,Active,19713
1112089,7/8/2021,Frozen,Previous Homeowners,Previous Homeowners,39.654282,-75.775459,Active,19713
1112093,7/8/2021,Active,Previous Customer,Previous Customer,40.44389,-74.168358,Active,7735
1112097,7/13/2021,Active,Customer Referral,Customer Referral,40.253452,-75.392342,Active,19438
1112098,7/8/2021,Active,Email,Email,39.888035,-75.710228,Active,19348
1112102,7/8/2021,Frozen,Google,eLocal Exterminators,39.872402,-75.282654,Active,19029
1112102,8/11/2023,Frozen,Google,Google,39.872402,-75.282654,Active,19029
1112102,8/21/2025,Active,Google,Google,39.872402,-75.282654,Active,19029
1112115,7/8/2021,Active,Google Local - N. Wales,Google Local - N. Wales,40.200256,-74.965714,Active,18966
1112122,7/8/2021,Frozen,Self Generated,Self Generated,40.0149,-75.071983,Active,19124
1112122,12/15/2022,Frozen,Self Generated,Self Generated,40.0149,-75.071983,Active,19124
1112122,3/6/2023,Frozen,Self Generated,Self Generated,40.0149,-75.071983,Active,19124
1112122,5/18/2023,Frozen,Self Generated,Self Generated,40.0149,-75.071983,Active,19124
1112135,7/8/2021,Active,Customer Referral,Customer Call In,40.213871,-75.049141,Active,18974
1112149,7/8/2021,Active,Google,Google,40.461407,-75.820946,Active,19522
1112152,7/27/2021,Frozen,Customer Referral,Customer Referral,39.912231,-75.070862,Active,8108
1112152,7/27/2021,Frozen,Customer Referral,Customer Referral,39.912231,-75.070862,Active,8108
1112152,6/30/2025,Active,Customer Referral,Customer Referral,39.912231,-75.070862,Active,8108
1112152,6/30/2025,Active,Customer Referral,Customer Referral,39.912231,-75.070862,Active,8108
1112154,7/8/2021,Active,Google,Google,39.880299,-75.497849,Active,19342
1112163,7/14/2021,Frozen,Previous Customer,Previous Customer,39.60228,-74.338562,Active,8087
1112163,7/15/2021,Active,Previous Customer,Previous Customer,39.60228,-74.338562,Active,8087
1112167,7/9/2021,Active,Google,Google,39.972088,-75.138351,Active,19122
1112167,2/7/2022,Frozen,Google,Google,39.972088,-75.138351,Active,19122
1112167,2/7/2022,Active,Google,Google,39.972088,-75.138351,Active,19122
1112168,7/9/2021,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.094421,-75.537567,Active,19901
1112170,7/9/2021,Active,Google,Google,40.552471,-75.610191,Active,18031
1112174,7/9/2021,Frozen,Google,Unknown Source,39.91193,-75.300926,Active,19036
1112174,4/14/2023,Frozen,Google,Google,39.91193,-75.300926,Active,19036
1112178,7/9/2021,Active,Previous Customer,Previous Customer,39.979961,-75.132507,Active,19125
1112179,8/9/2024,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.01099,-75.316689,Active,19041
1112202,10/15/2021,Frozen,Google,Google,40.596413,-75.637909,Active,18051
1112202,10/15/2021,Frozen,Google,Google,40.596413,-75.637909,Active,18051
1112202,10/8/2025,Active,Google,Google,40.596413,-75.637909,Active,18051
1112216,7/9/2021,Active,Facebook,Facebook,39.904476,-75.292809,Active,19036
1112229,7/9/2021,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.459404,-75.730537,Active,19709
1112229,9/13/2024,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.459404,-75.730537,Active,19709
1112240,7/13/2021,Frozen,Employee Referral,Employee Referral,39.874557,-75.311295,Active,19078
1112240,7/17/2023,Frozen,Employee Referral,Employee Referral,39.874557,-75.311295,Active,19078
1112242,7/9/2021,Active,Google,Google,40.461784,-74.494576,Active,8902
1112271,5/20/2022,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.850239,-75.077553,Active,8078
1112273,7/12/2021,Frozen,Previous Customer,Previous Customer,40.165943,-75.342751,Active,19403
1112273,8/7/2023,Frozen,Previous Customer,Previous Customer,40.165943,-75.342751,Active,19403
1112273,8/30/2024,Active,Previous Customer,Previous Customer,40.165943,-75.342751,Active,19403
1112274,7/12/2021,Frozen,Customer Referral,Customer Referral,40.320526,-74.595535,Active,8536
1112274,4/29/2025,Active,Customer Referral,Customer Referral,40.320526,-74.595535,Active,8536
1112281,7/12/2021,Active,Google Local - Media,Google Local - Media,39.930473,-75.380951,Active,19063
1112282,7/12/2021,Active,Facebook,Facebook,40.045441,-75.442429,Active,19312
1112289,7/14/2021,Active,Customer Referral,Customer Referral,40.031952,-75.230537,Active,19127
1112293,7/12/2021,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.086025,-75.089149,Active,19006
1112293,11/29/2021,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.086025,-75.089149,Active,19006
1112293,4/9/2022,Active,Google Local - N. Wales,Google Local - N. Wales,40.086025,-75.089149,Active,19006
1112295,6/9/2025,Active,Previous Customer,Previous Customer,40.500778,-74.511604,Active,8873
1112301,7/12/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.63522,-75.667114,Active,19701
1112301,6/10/2024,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.63522,-75.667114,Active,19701
1112304,7/12/2021,Active,Angi,Angi,40.478096,-75.429596,Active,18036
1112324,10/3/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.741665,-75.34124,Active,18064
1112326,7/12/2021,Active,Google,Google,39.909664,-75.31546,Active,19018
1112329,5/2/2022,Active,Google Local - Philly,Google Local - Philly,40.063774,-75.146042,Active,19126
1112337,7/12/2021,Active,Google Local - Voorhees,Google Local - Voorhees,40.117363,-74.785225,Active,8554
1112349,7/15/2021,Active,GLF Customer Call In,GLF Customer Call In,40.283272,-74.75988,Active,8648
1112350,7/12/2021,Active,Branch Inside/Outside Sales,Branch Inside/Outside Sales,40.309956,-74.554535,Active,8512
1112351,7/16/2021,Active,Customer Referral,Customer Referral,39.913971,-75.484261,Active,19342
1112353,7/12/2021,Active,Customer Call In,Customer Call In,39.637581,-75.74501,Active,19702
1112357,7/12/2021,Active,Google,Google,40.355438,-74.955223,Active,18938
1112363,7/12/2021,Active,GLF - Cross-selling,GLF - Cross-selling,40.558319,-75.53138,Active,18103
1112367,7/12/2021,Active,Home Advisors,Home Advisors,40.117722,-75.158676,Active,19038
1112371,7/12/2021,Frozen,Customer Referral,Customer Referral,40.329689,-75.521957,Active,18074
1112371,7/3/2025,Active,Customer Referral,Customer Referral,40.329689,-75.521957,Active,18074
1112376,7/16/2021,Frozen,Google,Google,40.01791,-75.209061,Active,19128
1112376,7/21/2021,Active,Google,Google,40.01791,-75.209061,Active,19128
1112378,7/12/2021,Active,Google,Google,40.597885,-75.455841,Active,18103
1112408,7/13/2021,Active,Customer Referral,Customer Referral,40.01741,-75.611221,Active,19380
1112411,7/13/2021,Frozen,Google,Google,39.594341,-75.668518,Active,19701
1112411,5/31/2022,Frozen,Google,Google,39.594341,-75.668518,Active,19701
1112411,5/23/2023,Frozen,Google,Google,39.594341,-75.668518,Active,19701
1112412,7/13/2021,Frozen,Customer Referral,Customer Referral,39.918259,-74.84359,Active,8055
1112412,6/25/2025,Active,Customer Referral,Customer Referral,39.918259,-74.84359,Active,8055
1112416,7/13/2021,Frozen,Google,Google,39.97411,-75.29705,Active,19083
1112416,9/30/2024,Frozen,Google,Google,39.97411,-75.29705,Active,19083
1112420,7/16/2021,Frozen,Google Local - West Chtr.,Google Local,40.043808,-75.484833,Active,19301
1112420,7/16/2021,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,40.043808,-75.484833,Active,19301
1112430,7/27/2021,Frozen,Employee Referral,Unknown Source,40.09177,-75.580811,Active,19425
1112430,4/7/2022,Active,Employee Referral,Employee Referral,40.09177,-75.580811,Active,19425
1112431,7/13/2021,Frozen,Google,Google,40.036434,-75.03109,Active,19136
1112431,6/17/2024,Active,Google,Google,40.036434,-75.03109,Active,19136
1112433,7/13/2021,Active,Branch Inside/Outside Sales,Branch Inside/Outside Sales,39.785782,-74.926064,Active,8009
1112437,7/13/2021,Active,Best Pick Reports,Best Pick Reports,40.204578,-74.883812,Active,19047
1112441,7/13/2021,Active,Google,Google,40.016083,-75.321388,Active,19010
1112449,7/15/2021,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.836529,-75.012489,Active,8084
1112449,7/15/2021,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.836529,-75.012489,Active,8084
1112449,1/22/2024,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.836529,-75.012489,Active,8084
1112449,1/22/2024,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.836529,-75.012489,Active,8084
1112458,7/16/2021,Active,Customer Referral,Customer Referral,40.062744,-75.40538,Active,19087
1112467,7/13/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.662479,-75.350639,Active,18017
1112469,7/13/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.979378,-75.112152,Active,19134
1112483,4/2/2021,Active,Yelp,Yelp,39.948189,-75.736107,Active,19320
1112506,11/24/2023,Active,Angi,Angi,40.01334,-75.188408,Active,19129
1112512,7/14/2021,Active,Google Local - Media,Google Local - Media,39.878826,-75.375259,Active,19086
1112513,7/14/2021,Active,Google Local - N. Wales,Google Local - N. Wales,40.345177,-75.38282,Active,18969
1112522,7/14/2021,Active,Google,Google,39.474812,-75.630463,Active,19709
1112531,7/14/2021,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.031109,-75.247986,Active,19072
1112533,7/14/2021,Frozen,Google Adwords - VERIFIED,Google Local - Media,39.919415,-75.34507,Active,19064
1112533,4/14/2022,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.919415,-75.34507,Active,19064
1112538,9/2/2021,Frozen,Google,Google,39.944366,-74.549782,Active,8015
1112538,9/3/2021,Frozen,Google,Google,39.944366,-74.549782,Active,8015
1112538,9/20/2022,Frozen,Google,Google,39.944366,-74.549782,Active,8015
1112549,7/14/2021,Active,Yelp,Yelp,39.974277,-75.13588,Active,19122
1112579,7/15/2021,Active,Google,Google,40.096455,-75.133209,Active,19046
1112586,7/14/2021,Frozen,Google Local - Allentown,Google,40.610165,-75.509598,Active,18104
1112586,7/12/2022,Frozen,Google Local - Allentown,Google Local - Allentown,40.610165,-75.509598,Active,18104
1112607,7/21/2021,Active,Google Local - Media,Google Local - Media,39.98502,-75.290947,Active,19083
1112609,3/14/2024,Frozen,Previous Customer,Previous Customer,40.06831,-75.190445,Active,19119
1112609,3/14/2024,Active,Previous Customer,Previous Customer,40.06831,-75.190445,Active,19119
1112627,7/15/2021,Frozen,Google,Google,39.898144,-75.282837,Active,19036
1112627,4/13/2023,Active,Google,Google,39.898144,-75.282837,Active,19036
1112630,6/18/2024,Active,Google,Google,39.658798,-75.636696,Active,19720
1112631,7/15/2021,Active,Customer Call In,Customer Call In,40.043091,-75.584969,Active,19341
1112646,7/15/2021,Frozen,Customer Referral,Customer Referral,40.461285,-75.327667,Active,18951
1112646,1/31/2022,Active,Customer Referral,Customer Referral,40.461285,-75.327667,Active,18951
1112649,9/13/2021,Active,Google,Google,40.391285,-75.983627,Active,19605
1112651,7/19/2021,Frozen,Google Local - Lindenwold,Google Local - Lindenwold,40.040531,-74.906609,Active,8046
1112651,7/19/2021,Frozen,Google Local - Lindenwold,Google Local - Lindenwold,40.040531,-74.906609,Active,8046
1112659,7/15/2021,Frozen,Previous Homeowners,Previous Homeowners,39.965393,-75.584679,Active,19382
1112659,9/15/2021,Active,Previous Homeowners,Previous Homeowners,39.965393,-75.584679,Active,19382
1112665,7/15/2021,Active,Google,Google,40.266239,-74.785248,Active,8618
1112673,7/15/2021,Active,Google,Google,39.985752,-75.70591,Active,19335
1112695,7/16/2021,Active,Google Local - West Chtr.,Google Local - West Chtr.,40.027115,-75.658966,Active,19341
1112714,7/16/2021,Active,Previous Customer,Google Adwords - VERIFIED,40.056648,-75.639549,Active,19341
1112715,7/16/2021,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.949722,-75.846275,Active,19320
1112715,8/10/2021,Active,Google Local - West Chtr.,Google Local,39.949722,-75.846275,Active,19320
1112728,7/16/2021,Frozen,Next Door,Next Door,39.957623,-75.524597,Active,19382
1112728,4/13/2023,Active,Next Door,Next Door,39.957623,-75.524597,Active,19382
1112729,7/16/2021,Active,Truck,Truck,40.661461,-75.164459,Active,8865
1112734,7/19/2021,Frozen,Google Local - Philly,Google,39.925949,-75.175026,Active,19145
1112734,7/20/2021,Frozen,Google Local - Philly,Google Local - Philly,39.925949,-75.175026,Active,19145
1112734,10/13/2021,Active,Google Local - Philly,Google Local - Philly,39.925949,-75.175026,Active,19145
1112743,7/16/2021,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.764072,-75.572937,Active,19806
1112743,9/27/2021,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.764072,-75.572937,Active,19806
1112743,9/27/2021,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.764072,-75.572937,Active,19806
1112748,7/16/2021,Active,GLF Customer Call In,GLF Customer Call In,40.15097,-75.33799,Active,19403
1112784,8/9/2021,Active,Google Local - Philly,Google Local - Philly,39.993622,-75.231293,Active,19131
1112785,7/16/2021,Frozen,Previous Customer,Previous Customer,40.052402,-75.645378,Active,19341
1112798,10/4/2021,Active,Customer Referral,Customer Referral,39.748737,-75.55365,Active,19801
1112802,7/16/2021,Active,Employee Referral,Employee Referral,39.986248,-75.590607,Active,19380
1112819,7/16/2021,Active,Google,Google,39.954529,-75.040237,Active,8109
1112823,7/16/2021,Frozen,Google,Google,39.86219,-75.162453,Active,8093
1112823,7/19/2021,Active,Google,Google,39.86219,-75.162453,Active,8093
1112827,4/16/2025,Active,Google Local,Google Local,39.885059,-75.390266,Active,19015
1112844,7/17/2021,Active,GLF Customer Call In,GLF Customer Call In,40.244595,-74.798927,Active,8618
1112864,7/22/2021,Active,Google,Google,39.822315,-75.017143,Active,8084
1112866,7/20/2021,Frozen,Previous Customer,Previous Customer,39.932598,-75.151352,Active,19147
1112866,6/3/2024,Active,Previous Customer,Previous Customer,39.932598,-75.151352,Active,19147
1112880,7/19/2021,Active,Unknown Source,Unknown Source,39.855331,-75.72963,Active,19348
1112882,7/19/2021,Active,Yelp,Yelp,39.972401,-75.407204,Active,19073
1112883,7/22/2021,Active,Customer Referral,Customer Referral,39.973572,-75.526733,Active,19380
1112902,7/19/2021,Active,Google,Google,39.952862,-75.376312,Active,19063
1112928,7/19/2021,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.170956,-75.297523,Active,19422
1112928,6/18/2024,Active,Google Adwords - VERIFIED,Upgrade,40.170956,-75.297523,Active,19422
1112935,7/19/2021,Active,Google,Google,40.010891,-75.551308,Active,19380
1112951,7/29/2021,Frozen,Previous Customer,Previous Customer,39.89801,-75.498848,Active,19342
1112951,6/23/2023,Active,Previous Customer,Google,39.89801,-75.498848,Active,19342
1112952,7/19/2021,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.881813,-75.067848,Active,8035
1112953,7/19/2021,Active,Previous Customer,Previous Customer,39.940948,-75.161354,Active,19147
1112957,7/19/2021,Active,Google,Unknown Source,40.309536,-74.79229,Active,8534
1112960,7/19/2021,Active,Customer Referral,Customer Referral,39.980473,-75.125336,Active,19125
1112964,5/20/2022,Frozen,Next Door,Next Door,40.091026,-75.144753,Active,19095
1112964,5/24/2022,Frozen,Next Door,Next Door,40.091026,-75.144753,Active,19095
1112972,7/19/2021,Active,Customer Referral,Customer Referral,40.248039,-75.291428,Active,19446
1112972,7/23/2021,Frozen,Customer Referral,Customer Referral,40.248039,-75.291428,Active,19446
1112978,7/19/2021,Active,Google Local - Pennington,Google Local - Pennington,40.709553,-75.166283,Active,8865
1112983,7/19/2021,Active,Customer Referral,Customer Referral,40.422852,-75.812492,Active,19522
1112987,7/19/2021,Active,Previous Customer,Previous Customer,40.037685,-75.65506,Active,19341
1112996,7/19/2021,Active,Yelp,Yelp,40.204628,-75.219444,Active,19002
1113002,7/19/2021,Active,Previous Customer,Previous Customer,40.027973,-75.303291,Active,19010
1113003,7/21/2021,Frozen,Truck,Truck,39.976925,-75.185371,Active,19121
1113003,10/20/2021,Active,Truck,Truck,39.976925,-75.185371,Active,19121
1113005,7/19/2021,Frozen,Self Generated,Self Generated,39.865898,-74.953186,Active,8043
1113005,10/6/2021,Frozen,Self Generated,Self Generated,39.865898,-74.953186,Active,8043
1113005,6/14/2022,Frozen,Self Generated,Self Generated,39.865898,-74.953186,Active,8043
1113005,7/24/2023,Frozen,Self Generated,Self Generated,39.865898,-74.953186,Active,8043
1113005,9/12/2024,Frozen,Self Generated,Self Generated,39.865898,-74.953186,Active,8043
1113016,8/12/2021,Active,Customer Referral,Customer Referral,39.820793,-75.689735,Active,19348
1113022,8/16/2021,Frozen,Google,Google,39.848667,-74.815643,Active,8055
1113022,8/18/2021,Frozen,Google,Google,39.848667,-74.815643,Active,8055
1113023,7/19/2021,Active,Google,Google,40.311508,-75.853371,Active,19606
1113027,7/19/2021,Active,Angi,Angi,40.005089,-75.247704,Active,19066
1113030,7/20/2021,Active,Customer Referral,Google,39.581799,-75.744469,Active,19701
1113032,7/19/2021,Frozen,Customer Call In,Customer Call In,40.515415,-74.830299,Active,8822
1113032,7/7/2025,Frozen,Customer Call In,Customer Call In,40.515415,-74.830299,Active,8822
1113034,7/19/2021,Active,eLocal Exterminators,eLocal Exterminators,40.044796,-75.160042,Active,19138
1113043,7/20/2021,Active,Google,Google,39.942055,-75.304886,Active,19026
1113048,7/20/2021,Active,Angi,Angi,39.857185,-75.669609,Active,19348
1113055,7/20/2021,Active,Facebook,Facebook,40.056057,-75.779152,Active,19335
1113059,7/20/2021,Active,Google,Google,39.82246,-75.023628,Active,8084
1113060,7/20/2021,Active,Customer Referral,Customer Referral,40.459538,-75.051636,Active,8825
1113063,7/20/2021,Active,Google Adwords - VERIFIED,Google,39.913998,-75.33094,Active,19064
1113078,7/20/2021,Active,Google,Google,40.479561,-76.070412,Active,19506
1113091,7/20/2021,Active,Google,Google,39.960255,-75.552681,Active,19382
1113100,7/20/2021,Active,Google,Google,39.923492,-75.178787,Active,19145
1113118,7/20/2021,Active,Google,Google,40.082603,-75.734932,Active,19343
1113135,7/20/2021,Frozen,Google Adwords - VERIFIED,Google Local - Voorhees,39.891457,-75.060776,Active,8106
1113135,6/13/2023,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.891457,-75.060776,Active,8106
