zip_code,city,lat,lon,median_income,population,density,median_age,housing_units,state,county,pop_color,income_color,age_color,housing_color,density_color
19047,Langhorne,40.1813,-74.9104,86397.0,14023.0,836.0,41.0,7286.0,PA,Bucks,#98c8dd,#00b100,#ffa900,#ff8464,#dc9edc
19048,Langhorne,40.1735,-74.9246,95429.0,14860.0,1447.0,43.0,7457.0,PA,Bucks,#95c6dc,#00a200,#ffa200,#ff8263,#db9ddb
19049,Langhorne,40.1746,-74.9227,47122.0,29101.0,5924.0,32.0,12930.0,PA,Bucks,#66a4c9,#00f100,#ffc800,#ff5b45,#d495d4
19050,Lansdowne,39.9375,-75.2637,93743.0,22545.0,840.0,39.0,6647.0,PA,Bucks,#7bb4d2,#00a500,#ffaf00,#ff8868,#dc9edc
19052,Lenni,39.8942,-75.4456,47127.0,40433.0,18671.0,39.0,18148.0,PA,Bucks,#4088ba,#00f100,#ffaf00,#ff3629,#c07dc0
19053,Feasterville Trevose,40.1547,-74.9904,89217.0,18951.0,1288.0,43.0,8601.0,PA,Bucks,#87bcd6,#00ac00,#ffa200,#ff7a5d,#db9ddb
19054,Levittown,40.1681,-74.8231,99129.0,20003.0,1276.0,43.0,7262.0,PA,Bucks,#84bad5,#009c00,#ffa200,#ff8464,#db9edb
19055,Levittown,40.1483,-74.8371,66795.0,19958.0,13288.0,32.0,7873.0,PA,Bucks,#84bad5,#00d100,#ffc800,#ff7f61,#c887c8
19056,Levittown,40.1519,-74.8826,83481.0,22442.0,744.0,45.0,7723.0,PA,Bucks,#7cb4d2,#00b600,#ff9b00,#ff8062,#dc9fdc
19057,Levittown,40.1434,-74.8614,84444.0,12909.0,1256.0,45.0,7158.0,PA,Bucks,#9bcbdf,#00b400,#ff9b00,#ff8465,#db9edb
19058,Levittown,40.1551,-74.8288,47794.0,59814.0,53228.0,35.0,23488.0,PA,Bucks,#005aa0,#00f000,#ffbd00,#ff100c,#8a3c8a
19060,Garnet Valley,39.852,-75.5007,94065.0,22300.0,724.0,43.0,5782.0,PA,Bucks,#7cb4d2,#00a400,#ffa200,#ff8e6c,#dc9fdc
19061,Marcus Hook,39.8295,-75.4354,66276.0,55396.0,58969.0,36.0,22507.0,PA,Bucks,#0e64a5,#00d200,#ffba00,#ff1711,#823282
19063,Media,39.9188,-75.3991,82027.0,23203.0,1583.0,42.0,5097.0,PA,Bucks,#79b2d1,#00b800,#ffa500,#ff9370,#da9dda
19064,Springfield,39.9296,-75.3338,71160.0,34843.0,19601.0,34.0,15669.0,PA,Bucks,#5296c1,#00ca00,#ffc100,#ff4837,#be7bbe
19065,Media,39.9211,-75.3861,89863.0,17126.0,1375.0,41.0,8267.0,PA,Bucks,#8dc1d9,#00ab00,#ffa900,#ff7d5f,#db9ddb
19066,Merion Station,40.003,-75.2503,96826.0,22396.0,1602.0,40.0,7621.0,PA,Bucks,#7cb4d2,#00a000,#ffac00,#ff8162,#da9dda
19067,Morrisville,40.2084,-74.8291,59125.0,28449.0,8051.0,34.0,12930.0,PA,Bucks,#68a5ca,#00dd00,#ffc100,#ff5b45,#d091d0
19070,Morton,39.9063,-75.3238,40597.0,35761.0,13355.0,37.0,14046.0,PA,Bucks,#4f94c0,#00fc00,#ffb600,#ff533f,#c887c8
19072,Narberth,40.0177,-75.2594,108152.0,14857.0,1008.0,40.0,8768.0,PA,Bucks,#95c6dc,#008d00,#ffac00,#ff795c,#db9edb
19073,Newtown Square,39.9863,-75.407,44142.0,27031.0,20154.0,37.0,11302.0,PA,Bucks,#6ca9cc,#00f600,#ffb600,#ff674e,#be7abe
19074,Norwood,39.887,-75.2972,93085.0,13668.0,770.0,41.0,6852.0,PA,Bucks,#99c9de,#00a600,#ffa900,#ff8767,#dc9edc
19075,Oreland,40.1132,-75.1869,87095.0,14162.0,809.0,45.0,6584.0,PA,Bucks,#97c8dd,#00b000,#ff9b00,#ff8968,#dc9edc
19076,Prospect Park,39.8857,-75.3082,42249.0,26472.0,10300.0,37.0,11449.0,PA,Bucks,#6eaacc,#00f900,#ffb600,#ff664d,#cd8dcd
19078,Ridley Park,39.8784,-75.3215,82276.0,15938.0,1176.0,43.0,6628.0,PA,Bucks,#91c4da,#00b800,#ffa200,#ff8868,#db9edb
19079,Sharon Hill,39.9035,-75.2695,53282.0,36351.0,9636.0,34.0,14531.0,PA,Bucks,#4d92bf,#00e700,#ffc100,#ff503d,#ce8ece
19080,Wayne,40.044,-75.3877,104378.0,18822.0,1586.0,39.0,5679.0,PA,Bucks,#88bdd7,#009400,#ffaf00,#ff8f6d,#da9dda
19081,Swarthmore,39.8967,-75.3474,102179.0,14205.0,852.0,45.0,5553.0,PA,Bucks,#97c8dd,#009700,#ff9b00,#ff906e,#dc9edc
19082,Upper Darby,39.9579,-75.2681,48412.0,42264.0,9770.0,38.0,17260.0,PA,Bucks,#3a84b7,#00ef00,#ffb300,#ff3c2e,#ce8ece
19083,Havertown,39.9774,-75.3106,92090.0,13426.0,1550.0,42.0,5467.0,PA,Bucks,#9acade,#00a800,#ffa500,#ff916e,#da9dda
19085,Villanova,40.0399,-75.3459,67304.0,29002.0,8434.0,35.0,11818.0,PA,Bucks,#66a4c9,#00d000,#ffbd00,#ff634b,#d090d0
19086,Wallingford,39.8871,-75.3721,85686.0,18948.0,1022.0,40.0,7560.0,PA,Bucks,#87bcd6,#00b200,#ffac00,#ff8263,#db9edb
19087,Wayne,40.0612,-75.3999,105745.0,18081.0,1223.0,44.0,6683.0,PA,Bucks,#8abed8,#009100,#ff9e00,#ff8867,#db9edb
19088,Wayne,39.934,-75.406,72228.0,22493.0,13096.0,36.0,10098.0,PA,Bucks,#7bb4d2,#00c800,#ffba00,#ff6f55,#c987c9
19089,Wayne,40.044,-75.3877,91161.0,22051.0,1295.0,39.0,7746.0,PA,Bucks,#7db5d2,#00a900,#ffaf00,#ff8062,#db9ddb
19090,Willow Grove,40.1567,-75.1269,107604.0,18672.0,737.0,44.0,4930.0,PA,Bucks,#88bdd7,#008e00,#ff9e00,#ff9471,#dc9fdc
19091,Media,39.934,-75.406,67492.0,24816.0,8962.0,34.0,10834.0,PA,Bucks,#74aecf,#00d000,#ffc100,#ff6a51,#cf8fcf
19092,Philadelphia,40.0018,-75.1179,88918.0,22758.0,1103.0,39.0,5341.0,PA,Bucks,#7bb3d1,#00ad00,#ffaf00,#ff916f,#db9edb
19093,Philadelphia,40.0018,-75.1179,89551.0,17855.0,994.0,44.0,4978.0,PA,Bucks,#8bbfd8,#00ac00,#ff9e00,#ff9471,#db9edb
19094,Woodlyn,39.876,-75.3463,43827.0,44957.0,11464.0,34.0,17553.0,PA,Bucks,#317db3,#00f600,#ffc100,#ff3a2c,#cb8acb
19095,Wyncote,40.0867,-75.1524,86885.0,14322.0,1216.0,40.0,6747.0,PA,Bucks,#97c8dd,#00b000,#ffac00,#ff8767,#db9edb
19096,Wynnewood,40.0,-75.276,102839.0,20974.0,1606.0,41.0,7584.0,PA,Bucks,#81b7d4,#009600,#ffa900,#ff8163,#da9dda
19098,Holmes,39.8954,-75.3107,94926.0,18859.0,1201.0,43.0,5983.0,PA,Bucks,#88bdd7,#00a300,#ffa200,#ff8d6b,#db9edb
19099,Philadelphia,39.9523,-75.1638,83625.0,21233.0,1330.0,42.0,8177.0,PA,Bucks,#80b7d3,#00b500,#ffa500,#ff7d5f,#db9ddb
19301,Paoli,40.0426,-75.4827,117007.0,13088.0,1055.0,41.0,7655.0,PA,Chester,#9bcbde,#007f00,#ffa900,#ff8162,#db9edb
19310,Atglen,39.9458,-75.9703,131882.0,28865.0,2811.0,39.0,11884.0,PA,Chester,#66a4c9,#006700,#ffaf00,#ff634b,#d89bd8
19311,Avondale,39.8219,-75.7687,91521.0,17266.0,718.0,42.0,5536.0,PA,Chester,#8dc0d9,#00a900,#ffa500,#ff906e,#dc9fdc
19312,Berwyn,40.0412,-75.4475,99821.0,12688.0,907.0,39.0,8158.0,PA,Chester,#9cccdf,#009b00,#ffaf00,#ff7d5f,#db9edb
19316,Brandamore,40.055,-75.8378,96044.0,15808.0,615.0,44.0,8273.0,PA,Chester,#92c4db,#00a100,#ff9e00,#ff7c5f,#dc9fdc
19317,Chadds Ford,39.8648,-75.5885,95809.0,18423.0,692.0,38.0,5242.0,PA,Chester,#89bed7,#00a200,#ffb300,#ff926f,#dc9fdc
19318,Chatham,39.8524,-75.8118,109395.0,36315.0,6635.0,44.0,14704.0,PA,Chester,#4e92bf,#008b00,#ff9e00,#ff4f3c,#d393d3
19319,Cheyney,39.9209,-75.5222,96570.0,16967.0,1201.0,42.0,4827.0,PA,Chester,#8ec1d9,#00a000,#ffa500,#ff9572,#db9edb
19320,Coatesville,39.9843,-75.8253,95370.0,11730.0,820.0,40.0,5491.0,PA,Chester,#9fcee0,#00a200,#ffac00,#ff906e,#dc9edc
19330,Cochranville,39.8757,-75.9214,87452.0,26927.0,3281.0,44.0,10366.0,PA,Chester,#6da9cc,#00af00,#ff9e00,#ff6e53,#d89ad8
19331,Concordville,39.8823,-75.5165,109942.0,16424.0,544.0,41.0,6736.0,PA,Chester,#90c2da,#008b00,#ffa900,#ff8767,#dc9fdc
19333,Devon,40.0452,-75.4227,99722.0,14191.0,938.0,43.0,7480.0,PA,Chester,#97c8dd,#009b00,#ffa200,#ff8263,#db9edb
19335,Downingtown,40.0161,-75.7183,94134.0,19296.0,913.0,44.0,5399.0,PA,Chester,#86bcd6,#00a400,#ff9e00,#ff916e,#db9edb
19339,Concordville,39.934,-75.406,103270.0,13189.0,1058.0,43.0,6458.0,PA,Chester,#9acade,#009500,#ffa200,#ff8969,#db9edb
19340,Concordville,39.8851,-75.5202,116695.0,18720.0,650.0,40.0,6520.0,PA,Chester,#88bdd7,#008000,#ffac00,#ff8968,#dc9fdc
19341,Exton,40.0468,-75.6432,108993.0,17511.0,843.0,38.0,5483.0,PA,Chester,#8cc0d8,#008c00,#ffb300,#ff906e,#dc9edc
19342,Glen Mills,39.9015,-75.5049,85485.0,16708.0,2537.0,42.0,6025.0,PA,Chester,#8fc2d9,#00b200,#ffa500,#ff8d6b,#d99bd9
19343,Glenmoore,40.0846,-75.7711,106498.0,19269.0,579.0,44.0,5019.0,PA,Chester,#86bcd6,#009000,#ff9e00,#ff9471,#dc9fdc
19344,Honey Brook,40.0832,-75.8843,109256.0,16375.0,1019.0,43.0,8290.0,PA,Chester,#90c3da,#008c00,#ffa200,#ff7c5f,#db9edb
19345,Immaculata,39.8478,-75.7193,115065.0,17147.0,946.0,39.0,4984.0,PA,Chester,#8dc1d9,#008200,#ffaf00,#ff9471,#db9edb
19346,Kelton,39.8087,-75.878,100552.0,41086.0,12648.0,45.0,16189.0,PA,Chester,#3e87b9,#009a00,#ff9b00,#ff4434,#c988c9
19347,Kemblesville,39.749,-75.8241,111452.0,14443.0,1064.0,38.0,6608.0,PA,Chester,#96c7dc,#008800,#ffb300,#ff8868,#db9edb
19348,Kennett Square,39.855,-75.7,110360.0,17862.0,1232.0,41.0,4916.0,PA,Chester,#8bbfd8,#008a00,#ffa900,#ff9471,#db9edb
19350,Landenberg,39.7696,-75.7807,88893.0,15557.0,6635.0,38.0,5411.0,PA,Chester,#93c5db,#00ad00,#ffb300,#ff916e,#d393d3
19351,Lewisville,39.7226,-75.8749,115340.0,12155.0,1061.0,43.0,7067.0,PA,Chester,#9ecde0,#008200,#ffa200,#ff8565,#db9edb
19352,Lincoln University,39.7787,-75.8876,108566.0,18605.0,557.0,43.0,5099.0,PA,Chester,#88bdd7,#008d00,#ffa200,#ff9370,#dc9fdc
19353,Lionville,40.0132,-75.499,113685.0,18046.0,1178.0,42.0,7681.0,PA,Chester,#8abfd8,#008400,#ffa500,#ff8162,#db9edb
19354,Lyndell,40.0582,-75.7433,113635.0,19761.0,1673.0,41.0,6978.0,PA,Chester,#85bad5,#008500,#ffa900,#ff8666,#da9dda
19355,Malvern,40.0468,-75.531,93745.0,19528.0,1089.0,44.0,6960.0,PA,Chester,#85bbd6,#00a500,#ff9e00,#ff8666,#db9edb
19357,Mendenhall,39.854,-75.6413,90395.0,17244.0,826.0,43.0,6606.0,PA,Chester,#8dc0d9,#00aa00,#ffa200,#ff8868,#dc9edc
19358,Modena,39.9621,-75.8025,113115.0,22166.0,4411.0,43.0,8329.0,PA,Chester,#7db5d2,#008500,#ffa200,#ff7c5e,#d698d6
19360,New London,39.7261,-75.7857,111048.0,12564.0,582.0,43.0,7693.0,PA,Chester,#9cccdf,#008900,#ffa200,#ff8162,#dc9fdc
19362,Nottingham,39.7441,-76.0356,95878.0,39509.0,4107.0,40.0,14877.0,PA,Chester,#438bbb,#00a100,#ffac00,#ff4d3b,#d698d6
19363,Oxford,39.7827,-75.9815,118815.0,17269.0,964.0,42.0,6965.0,PA,Chester,#8dc0d9,#007c00,#ffa500,#ff8666,#db9edb
19365,Parkesburg,39.9654,-75.926,99614.0,20665.0,1080.0,38.0,5229.0,PA,Chester,#82b8d4,#009b00,#ffb300,#ff926f,#db9edb
19366,Pocopson,39.9004,-75.6258,111304.0,17808.0,3167.0,40.0,6254.0,PA,Chester,#8bbfd8,#008800,#ffac00,#ff8b6a,#d89ad8
19367,Pomeroy,39.9643,-75.8866,108352.0,11432.0,1162.0,39.0,7039.0,PA,Chester,#a0cfe1,#008d00,#ffaf00,#ff8566,#db9edb
19369,Sadsburyville,39.9903,-75.8936,98063.0,11853.0,1048.0,40.0,7718.0,PA,Chester,#9fcee0,#009e00,#ffac00,#ff8062,#db9edb
19371,Suplee,40.0995,-75.8791,91049.0,12842.0,589.0,40.0,5823.0,PA,Chester,#9ccbdf,#00a900,#ffac00,#ff8e6c,#dc9fdc
19372,Thorndale,39.9984,-75.759,103824.0,12755.0,554.0,38.0,7859.0,PA,Chester,#9ccbdf,#009500,#ffb300,#ff7f61,#dc9fdc
19373,Thornton,39.9041,-75.5313,116225.0,11962.0,914.0,40.0,8399.0,PA,Chester,#9ecde0,#008000,#ffac00,#ff7c5e,#db9edb
19374,Toughkenamon,39.8315,-75.7574,128410.0,34203.0,3397.0,45.0,11802.0,PA,Chester,#5597c2,#006c00,#ff9b00,#ff634c,#d89ad8
19375,Unionville,39.8954,-75.7344,93340.0,16348.0,719.0,44.0,7837.0,PA,Chester,#90c3da,#00a600,#ff9e00,#ff8061,#dc9fdc
19376,Wagontown,39.9832,-75.7481,96063.0,15788.0,1165.0,44.0,4587.0,PA,Chester,#92c4db,#00a100,#ff9e00,#ff9773,#db9edb
19380,West Chester,39.9845,-75.5962,103976.0,15607.0,870.0,44.0,6119.0,PA,Chester,#92c4db,#009400,#ff9e00,#ff8c6b,#db9edb
19381,West Chester,39.961,-75.608,106528.0,13909.0,719.0,40.0,4640.0,PA,Chester,#98c9dd,#009000,#ffac00,#ff9673,#dc9fdc
19382,West Chester,39.9441,-75.5882,115510.0,18935.0,4299.0,43.0,7490.0,PA,Chester,#87bcd6,#008200,#ffa200,#ff8263,#d698d6
19383,West Chester,39.961,-75.608,103336.0,14564.0,1188.0,40.0,7098.0,PA,Chester,#96c7dc,#009500,#ffac00,#ff8565,#db9edb
19390,West Grove,39.8253,-75.8374,128269.0,34151.0,3547.0,42.0,14139.0,PA,Chester,#5598c2,#006d00,#ffa500,#ff533f,#d799d7
19395,Westtown,39.9328,-75.5448,101255.0,12883.0,838.0,38.0,4584.0,PA,Chester,#9bcbdf,#009900,#ffb300,#ff9773,#dc9edc
19397,Southeastern,39.9832,-75.7481,105425.0,20016.0,1179.0,44.0,5025.0,PA,Chester,#84bad5,#009200,#ff9e00,#ff9470,#db9edb
19398,Southeastern,39.9832,-75.7481,86944.0,33383.0,3273.0,45.0,12066.0,PA,Chester,#5799c3,#00b000,#ff9b00,#ff614a,#d89ad8
19399,Southeastern,39.9832,-75.7481,94226.0,16615.0,1168.0,42.0,8438.0,PA,Chester,#8fc2da,#00a400,#ffa500,#ff7b5e,#db9edb
19401,Norristown,40.1245,-75.3304,89322.0,20207.0,1230.0,38.0,5373.0,PA,Chester,#83b9d5,#00ac00,#ffb300,#ff916f,#db9edb
19403,Norristown,40.1496,-75.3796,103322.0,14532.0,745.0,39.0,6166.0,PA,Chester,#96c7dc,#009500,#ffaf00,#ff8c6a,#dc9fdc
19404,Norristown,40.2119,-75.3559,99706.0,13355.0,1076.0,44.0,5884.0,PA,Chester,#9acade,#009b00,#ff9e00,#ff8e6c,#db9edb
19405,Bridgeport,40.103,-75.3402,117501.0,20748.0,713.0,43.0,7407.0,PA,Chester,#81b8d4,#007e00,#ffa200,#ff8364,#dc9fdc
19406,King Of Prussia,40.0956,-75.3737,114069.0,13604.0,577.0,40.0,7790.0,PA,Chester,#99c9de,#008400,#ffac00,#ff8061,#dc9fdc
19407,Audubon,40.2119,-75.3559,113324.0,20087.0,1138.0,41.0,8100.0,PA,Chester,#83bad5,#008500,#ffa900,#ff7e60,#db9edb
19408,Eagleville,40.1566,-75.4131,115516.0,20319.0,605.0,41.0,8107.0,PA,Chester,#83b9d5,#008100,#ffa900,#ff7e60,#dc9fdc
19409,Fairview Village,40.1579,-75.3871,90462.0,13794.0,1103.0,41.0,4978.0,PA,Chester,#98c9dd,#00aa00,#ffa900,#ff9471,#db9edb
19415,Eagleville,40.1572,-75.406,119952.0,19549.0,651.0,40.0,5406.0,PA,Chester,#85bbd6,#007a00,#ffac00,#ff916e,#dc9fdc
19421,Birchrunville,39.9832,-75.7481,101569.0,12604.0,954.0,38.0,8005.0,PA,Chester,#9cccdf,#009800,#ffb300,#ff7e60,#db9edb
19422,Blue Bell,40.1576,-75.2799,83068.0,35620.0,3735.0,41.0,13051.0,PA,Chester,#5094c0,#00b600,#ffa900,#ff5a45,#d799d7
19423,Cedars,40.2174,-75.365,116903.0,16225.0,1141.0,44.0,7333.0,PA,Chester,#90c3da,#007f00,#ff9e00,#ff8364,#db9edb
19424,Blue Bell,40.1523,-75.2663,118725.0,11597.0,660.0,44.0,7506.0,PA,Chester,#a0cee0,#007c00,#ff9e00,#ff8263,#dc9fdc
19425,Chester Springs,40.0978,-75.6398,100683.0,16526.0,723.0,39.0,8114.0,PA,Chester,#8fc2da,#009a00,#ffaf00,#ff7e60,#dc9fdc
19426,Collegeville,40.1913,-75.4373,104218.0,26390.0,2433.0,39.0,10761.0,PA,Chester,#6faacc,#009400,#ffaf00,#ff6b51,#d99bd9
19428,Conshohocken,40.0825,-75.3044,105433.0,19899.0,568.0,38.0,5236.0,PA,Chester,#84bad5,#009200,#ffb300,#ff926f,#dc9fdc
19429,Conshohocken,40.0793,-75.3016,116082.0,15306.0,639.0,38.0,6159.0,PA,Chester,#93c5db,#008100,#ffb300,#ff8c6a,#dc9fdc
19430,Creamery,40.1851,-75.42,129189.0,43182.0,6279.0,43.0,16584.0,PA,Chester,#3782b6,#006b00,#ffa200,#ff4132,#d394d3
19432,Devault,40.0796,-75.56,102697.0,12154.0,558.0,43.0,7624.0,PA,Chester,#9ecde0,#009600,#ffa200,#ff8162,#dc9fdc
19435,Frederick,40.3275,-75.5692,102530.0,17114.0,727.0,39.0,8404.0,PA,Chester,#8dc1d9,#009700,#ffaf00,#ff7c5e,#dc9fdc
19436,Gwynedd,40.2021,-75.2507,97784.0,20530.0,900.0,40.0,5239.0,PA,Chester,#82b9d4,#009e00,#ffac00,#ff926f,#db9edb
19437,Gwynedd Valley,40.1811,-75.2579,90435.0,16450.0,1109.0,39.0,7128.0,PA,Chester,#90c2da,#00aa00,#ffaf00,#ff8565,#db9edb
19438,Harleysville,40.2659,-75.3883,119716.0,24101.0,2390.0,45.0,9893.0,PA,Chester,#76b0cf,#007b00,#ff9b00,#ff7156,#d99bd9
19440,Hatfield,40.2778,-75.2975,98293.0,15605.0,578.0,41.0,8439.0,PA,Chester,#92c4db,#009e00,#ffa900,#ff7b5e,#dc9fdc
19441,Harleysville,40.2795,-75.3871,108450.0,20375.0,776.0,38.0,6821.0,PA,Chester,#83b9d5,#008d00,#ffb300,#ff8767,#dc9edc
19442,Kimberton,40.1307,-75.5721,83549.0,43220.0,14361.0,45.0,15768.0,PA,Chester,#3782b6,#00b600,#ff9b00,#ff4736,#c785c7
19443,Kulpsville,40.241,-75.3439,120291.0,17828.0,717.0,40.0,7180.0,PA,Chester,#8bbfd8,#007a00,#ffac00,#ff8465,#dc9fdc
19444,Lafayette Hill,40.0896,-75.2601,119724.0,14082.0,836.0,43.0,7589.0,PA,Chester,#97c8dd,#007b00,#ffa200,#ff8163,#dc9edc
19446,Lansdale,40.2378,-75.2955,99297.0,20776.0,2965.0,41.0,7545.0,PA,Chester,#81b8d4,#009c00,#ffa900,#ff8263,#d89ad8
19450,Lederach,40.2119,-75.3559,125649.0,22355.0,6476.0,42.0,8178.0,PA,Chester,#7cb4d2,#007100,#ffa500,#ff7d5f,#d394d3
19451,Mainland,40.2119,-75.3559,120660.0,19186.0,891.0,43.0,6964.0,PA,Chester,#86bcd6,#007900,#ffa200,#ff8666,#db9edb
19453,Mont Clare,40.1364,-75.4999,102776.0,11389.0,738.0,40.0,4795.0,PA,Chester,#a0cfe1,#009600,#ffac00,#ff9572,#dc9fdc
19454,North Wales,40.2166,-75.2565,77951.0,17555.0,1650.0,44.0,6128.0,PA,Chester,#8cc0d8,#00bf00,#ff9e00,#ff8c6a,#da9dda
19455,North Wales,40.2109,-75.2782,94904.0,15239.0,1002.0,39.0,7973.0,PA,Chester,#94c5db,#00a300,#ffaf00,#ff7f60,#db9edb
19456,Oaks,40.1318,-75.4596,90422.0,15219.0,1120.0,43.0,6440.0,PA,Chester,#94c5db,#00aa00,#ffa200,#ff8a69,#db9edb
19457,Parker Ford,40.1995,-75.5838,113290.0,13697.0,641.0,41.0,6176.0,PA,Chester,#99c9dd,#008500,#ffa900,#ff8b6a,#dc9fdc
19460,Phoenixville,40.1267,-75.5272,89642.0,11400.0,846.0,43.0,7352.0,PA,Chester,#a0cfe1,#00ac00,#ffa200,#ff8364,#dc9edc
19462,Plymouth Meeting,40.1077,-75.2796,90592.0,43454.0,10199.0,43.0,15038.0,PA,Chester,#3681b5,#00aa00,#ffa200,#ff4c3a,#cd8dcd
19464,Pottstown,40.2635,-75.6172,94689.0,15782.0,1192.0,42.0,5338.0,PA,Chester,#92c4db,#00a300,#ffa500,#ff916f,#db9edb
19465,Pottstown,40.1919,-75.6653,98887.0,14764.0,1218.0,41.0,5272.0,PA,Chester,#95c6dc,#009d00,#ffa900,#ff926f,#db9edb
19468,Royersford,40.2075,-75.5329,112808.0,20137.0,1189.0,39.0,6890.0,PA,Chester,#83b9d5,#008600,#ffaf00,#ff8666,#db9edb
19470,Saint Peters,40.1867,-75.7288,98071.0,25576.0,2780.0,43.0,9735.0,PA,Chester,#71acce,#009e00,#ffa200,#ff7257,#d99bd9
19472,Sassamansville,40.3448,-75.5775,109054.0,16966.0,602.0,39.0,7364.0,PA,Chester,#8ec1d9,#008c00,#ffaf00,#ff8364,#dc9fdc
19473,Schwenksville,40.2471,-75.4602,99497.0,17313.0,610.0,44.0,8128.0,PA,Chester,#8dc0d9,#009c00,#ff9e00,#ff7e60,#dc9fdc
19474,Skippack,40.2251,-75.4031,133931.0,39035.0,4732.0,41.0,14239.0,PA,Chester,#458cbb,#006400,#ffa900,#ff523e,#d597d5
19475,Spring City,40.1765,-75.5697,93282.0,11820.0,885.0,44.0,4840.0,PA,Chester,#9fcee0,#00a600,#ff9e00,#ff9571,#db9edb
19477,Spring House,40.1839,-75.2327,103471.0,17834.0,1052.0,41.0,5417.0,PA,Chester,#8bbfd8,#009500,#ffa900,#ff916e,#db9edb
19478,Spring Mount,40.2759,-75.4618,91237.0,30373.0,4579.0,41.0,11903.0,PA,Chester,#61a1c7,#00a900,#ffa900,#ff634b,#d697d6
19480,Uwchland,40.098,-75.688,96006.0,18298.0,641.0,42.0,7114.0,PA,Chester,#89bed7,#00a100,#ffa500,#ff8565,#dc9fdc
19481,Valley Forge,40.0923,-75.4537,112538.0,18142.0,741.0,43.0,7301.0,PA,Chester,#8abed8,#008600,#ffa200,#ff8364,#dc9fdc
19482,Valley Forge,40.0803,-75.4554,93691.0,28333.0,3711.0,42.0,9912.0,PA,Chester,#68a6ca,#00a500,#ffa500,#ff7156,#d799d7
19484,Valley Forge,40.2119,-75.3559,114656.0,11838.0,745.0,41.0,5481.0,PA,Chester,#9fcee0,#008300,#ffa900,#ff906e,#dc9fdc
19486,West Point,40.2033,-75.3019,103278.0,38303.0,8125.0,44.0,15067.0,PA,Chester,#478ebc,#009500,#ff9e00,#ff4c3a,#d091d0
19490,Worcester,40.1929,-75.3576,123766.0,19945.0,1948.0,40.0,7865.0,PA,Chester,#84bad5,#007400,#ffac00,#ff7f61,#da9cda
19492,Zieglerville,40.2901,-75.503,92249.0,14820.0,579.0,39.0,5644.0,PA,Chester,#95c6dc,#00a700,#ffaf00,#ff8f6d,#dc9fdc
19493,Valley Forge,40.0971,-75.4696,113440.0,16660.0,849.0,41.0,8360.0,PA,Chester,#8fc2d9,#008500,#ffa900,#ff7c5e,#dc9edc
19494,Valley Forge,40.0971,-75.4696,129238.0,30920.0,5973.0,38.0,11643.0,PA,Chester,#5f9fc6,#006b00,#ffb300,#ff644c,#d495d4
19495,Valley Forge,40.0971,-75.4696,105539.0,13855.0,814.0,41.0,8259.0,PA,Chester,#98c9dd,#009200,#ffa900,#ff7d5f,#dc9edc
19496,Valley Forge,40.0971,-75.4696,100013.0,16302.0,730.0,38.0,7264.0,PA,Chester,#90c3da,#009b00,#ffb300,#ff8464,#dc9fdc
19001,Abington,40.1238,-75.1148,71727.0,15109.0,3333.0,38.0,6081.0,PA,Delaware,#94c6dc,#00c900,#ffb300,#ff8c6b,#d89ad8
19002,Ambler,40.1809,-75.2156,66827.0,23602.0,2653.0,38.0,9197.0,PA,Delaware,#78b1d0,#00d100,#ffb300,#ff765a,#d99bd9
19003,Ardmore,40.002,-75.2966,74556.0,14518.0,2519.0,38.0,6178.0,PA,Delaware,#96c7dc,#00c400,#ffb300,#ff8b6a,#d99bd9
19004,Bala Cynwyd,40.0118,-75.2342,78054.0,21304.0,1680.0,40.0,6721.0,PA,Delaware,#7fb7d3,#00bf00,#ffac00,#ff8867,#da9dda
19006,Huntingdon Valley,40.1284,-75.0607,65620.0,22122.0,1742.0,36.0,8227.0,PA,Delaware,#7db5d2,#00d300,#ffba00,#ff7d5f,#da9dda
19007,Bristol,40.1159,-74.8536,66881.0,23442.0,3011.0,41.0,6990.0,PA,Delaware,#78b1d0,#00d100,#ffa900,#ff8666,#d89ad8
19008,Broomall,39.9747,-75.3602,81883.0,19334.0,3349.0,39.0,8730.0,PA,Delaware,#86bbd6,#00b800,#ffaf00,#ff795c,#d89ad8
19009,Bryn Athyn,40.135,-75.0623,66053.0,24172.0,1963.0,42.0,9538.0,PA,Delaware,#76b0cf,#00d200,#ffa500,#ff7358,#da9cda
19010,Bryn Mawr,40.0236,-75.3295,55071.0,51380.0,13252.0,34.0,22096.0,PA,Delaware,#1c6eab,#00e400,#ffc100,#ff1a13,#c887c8
19012,Cheltenham,40.0603,-75.1048,68597.0,20154.0,2842.0,39.0,8326.0,PA,Delaware,#83b9d5,#00ce00,#ffaf00,#ff7c5e,#d89bd8
19013,Chester,39.8498,-75.3747,43906.0,57901.0,17108.0,39.0,25767.0,PA,Delaware,#065ea2,#00f600,#ffaf00,#ff0000,#c280c2
19014,Aston,39.8643,-75.4332,61973.0,15712.0,3155.0,36.0,6839.0,PA,Delaware,#92c4db,#00d900,#ffba00,#ff8767,#d89ad8
19015,Brookhaven,39.8654,-75.3885,76058.0,19682.0,3438.0,42.0,9442.0,PA,Delaware,#85bbd5,#00c200,#ffa500,#ff7458,#d899d8
19016,Chester,39.934,-75.406,63150.0,33149.0,15471.0,36.0,12780.0,PA,Delaware,#589ac3,#00d700,#ffba00,#ff5c46,#c583c5
